date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:25	18206/18206	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:08%20GMT	https://ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv.png	(from https://ftplay.top/)
14:09:25	19464/19464	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:42%20GMT	https://ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao.png	(from https://ftplay.top/)
14:09:25	18206/18206	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:07%20GMT	https://ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-1.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-1.png	(from https://ftplay.top/)
14:09:26	19464/19464	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:42%20GMT	https://ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao-1.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao-1.png	(from https://ftplay.top/)
14:09:26	18206/18206	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:07%20GMT	https://ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-2.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-2.png	(from https://ftplay.top/)
14:09:26	19464/19464	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:42%20GMT	https://ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao-2.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao-2.png	(from https://ftplay.top/)
14:09:26	18206/18206	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:07%20GMT	https://ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-3.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-3.png	(from https://ftplay.top/)
14:09:26	19464/19464	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:43%20GMT	https://ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao-3.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/otimos-canais-iptv-avaliacao-3.png	(from https://ftplay.top/)
14:09:27	18206/18206	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:08%20GMT	https://ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-4.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/06/avaliacoes-iptv-4.png	(from https://ftplay.top/)
14:09:27	19655/19655	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/2063c84ff01b0321e2741a64d4f9e898_icon-1-qvr7rt6olkp1f025s7a7ckftrljo4ci988t3f293v4.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/2063c84ff01b0321e2741a64d4f9e898_icon-1-qvr7rt6olkp1f025s7a7ckftrljo4ci988t3f293v4.png	(from https://ftplay.top/)
14:09:27	2370/2370	---M--	200	added ('OK')	image/webp	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/ssiptv-player-iptv-1-qvr7sus86y4ibejjonja4ay9j0eco8nipewim4pcy8.webp	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/ssiptv-player-iptv-1-qvr7sus86y4ibejjonja4ay9j0eco8nipewim4pcy8.webp	(from https://ftplay.top/)
14:09:27	11591/11591	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/4ff891b9ee9493f6b1dcc3a046751fa6_icon-qvr7rv2cz8rm27zfh83ghjyqydaejqppwi42dm6bio.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/4ff891b9ee9493f6b1dcc3a046751fa6_icon-qvr7rv2cz8rm27zfh83ghjyqydaejqppwi42dm6bio.png	(from https://ftplay.top/)
14:09:28	16215/16215	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/unnamed-2-qvr7sxlqrg8da8fg86r5ts8nb60gbbyppsuz1yl6fk.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/unnamed-2-qvr7sxlqrg8da8fg86r5ts8nb60gbbyppsuz1yl6fk.png	(from https://ftplay.top/)
14:09:28	3938/3938	---M--	200	added ('OK')	image/webp	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/duplecast-app-iptv-1-qvr7so7cv3vi24t3r2ow4um1dbas6cxecic496z45s.webp	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/duplecast-app-iptv-1-qvr7so7cv3vi24t3r2ow4um1dbas6cxecic496z45s.webp	(from https://ftplay.top/)
14:09:28	41831/41831	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/2168507950-removebg-preview1-qvr7rv2cz8rm27zfh83ghjyqydaejqppwi42dm6bio.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/2168507950-removebg-preview1-qvr7rv2cz8rm27zfh83ghjyqydaejqppwi42dm6bio.png	(from https://ftplay.top/)
14:09:28	2856/2856	---M--	200	added ('OK')	image/webp	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/duplexplay-player-iptv-1-qvr7so7cv3vi24t3r2ow4um1dbas6cxecic496z45s.webp	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/duplexplay-player-iptv-1-qvr7so7cv3vi24t3r2ow4um1dbas6cxecic496z45s.webp	(from https://ftplay.top/)
14:09:28	17834/17834	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/2063c84ff01b0321e2741a64d4f9e898_icon-qvr7ru4iseqbqm0smpotx27aczf1c1lzkdgkwc7pow.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/2063c84ff01b0321e2741a64d4f9e898_icon-qvr7ru4iseqbqm0smpotx27aczf1c1lzkdgkwc7pow.png	(from https://ftplay.top/)
14:09:29	11229/11229	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/4ff891b9ee9493f6b1dcc3a046751fa6_icon-1-qvr7rv2cz8rm27zfh83ghjyqydaejqppwi42dm6bio.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/4ff891b9ee9493f6b1dcc3a046751fa6_icon-1-qvr7rv2cz8rm27zfh83ghjyqydaejqppwi42dm6bio.png	(from https://ftplay.top/)
14:09:29	2338/2338	---M--	200	added ('OK')	image/webp	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/ssiptv-player-iptv-qvr7sus86y4ibejjonja4ay9j0eco8nipewim4pcy8.webp	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/ssiptv-player-iptv-qvr7sus86y4ibejjonja4ay9j0eco8nipewim4pcy8.webp	(from https://ftplay.top/)
14:09:29	2830/2830	---M--	200	added ('OK')	image/webp	date:Fri,%2018%20Oct%202024%2021:09:13%20GMT	https://ftplay.top/wp-content/uploads/elementor/thumbs/duplexplay-player-iptv-qvr7so7cv3vi24t3r2ow4um1dbas6cxecic496z45s.webp	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/elementor/thumbs/duplexplay-player-iptv-qvr7so7cv3vi24t3r2ow4um1dbas6cxecic496z45s.webp	(from https://ftplay.top/)
14:09:29	2868/2868	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Nov%202024%2016:47:43%20GMT	https://ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_6618775054f0546830c57af5636f9cda.css?ver=1719022170	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_6618775054f0546830c57af5636f9cda493a.css	(from https://ftplay.top/)
14:09:30	18468/18468	---M-Z	200	added ('OK')	text/css	date:Fri,%2018%20Oct%202024%2020:18:54%20GMT	https://ftplay.top/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.18.3	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/plugins/elementor/assets/lib/animations/animations.minf3b2.css	(from https://ftplay.top/)
14:09:30	44790/44790	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2017:09:31%20GMT	https://ftplay.top/-negative.svg	C:/Meus%20Sites/DMCA/ftplay.top/-negative.svg	(from https://ftplay.top/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.18.3)
14:09:30	44790/44790	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2017:09:32%20GMT	https://ftplay.top/OPR/	C:/Meus%20Sites/DMCA/ftplay.top/OPR/index.html	(from https://ftplay.top/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.18.3)
14:09:30	44790/44790	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2017:09:32%20GMT	https://ftplay.top/dmca/t.src	C:/Meus%20Sites/DMCA/ftplay.top/dmca/t.61.delayed	(from https://ftplay.top/dmca/)
14:09:31	75539/75539	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Nov%202024%2017:44:02%20GMT	https://ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_7a009e610074c24f1d4cac28889d93f7.css?ver=1729540161&cached=1	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/cache/autoptimize/css/autoptimize_single_7a009e610074c24f1d4cac28889d93f78924.css	(from https://ftplay.top/renovacao)
14:09:31	159933/159933	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Mar%202025%2011:56:05%20GMT	https://ftplay.top/renovacao/	C:/Meus%20Sites/DMCA/ftplay.top/renovacao/index.html	(from https://ftplay.top/renovacao)
14:09:31	99635/99635	---MCZ	200	added ('OK')	application/json	date:Wed,%2012%20Mar%202025%2017:09:33%20GMT	https://ftplay.top/wp-json/wp/v2/pages/495	C:/Meus%20Sites/DMCA/ftplay.top/wp-json/wp/v2/pages/495.json	(from https://ftplay.top/renovacao)
14:09:31	2203/2203	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Mar%202025%2017:09:33%20GMT	https://ftplay.top/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fftplay.top%2Frenovacao%2F	C:/Meus%20Sites/DMCA/ftplay.top/wp-json/oembed/1.0/embed8f4d.json	(from https://ftplay.top/renovacao)
14:09:32	2400/2400	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Mar%202025%2017:09:33%20GMT	https://ftplay.top/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fftplay.top%2Frenovacao%2F&format=xml	C:/Meus%20Sites/DMCA/ftplay.top/wp-json/oembed/1.0/embedbe10	(from https://ftplay.top/renovacao)
14:09:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Mar%202025%2017:09:33%20GMT	https://ftplay.top/?p=495	C:/Meus%20Sites/DMCA/ftplay.top/index28bc.html	(from https://ftplay.top/renovacao)
14:09:32	94236/94236	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:54%20GMT	https://ftplay.top/wp-content/uploads/2024/01/01-copiar-2-1.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/01-copiar-2-1.png	(from https://ftplay.top/renovacao)
14:09:32	85393/85393	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:00%20GMT	https://ftplay.top/wp-content/uploads/2024/01/02-copiar-5.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/02-copiar-5.png	(from https://ftplay.top/renovacao)
14:09:32	94236/94236	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:55%20GMT	https://ftplay.top/wp-content/uploads/2024/01/01-copiar-2-2.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/01-copiar-2-2.png	(from https://ftplay.top/renovacao)
14:09:33	85393/85393	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:00%20GMT	https://ftplay.top/wp-content/uploads/2024/01/02-copiar-6.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/02-copiar-6.png	(from https://ftplay.top/renovacao)
14:09:33	94236/94236	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:56%20GMT	https://ftplay.top/wp-content/uploads/2024/01/01-copiar-2-3.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/01-copiar-2-3.png	(from https://ftplay.top/renovacao)
14:09:33	85393/85393	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:01%20GMT	https://ftplay.top/wp-content/uploads/2024/01/02-copiar-7.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/02-copiar-7.png	(from https://ftplay.top/renovacao)
14:09:33	94236/94236	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:56%20GMT	https://ftplay.top/wp-content/uploads/2024/01/01-copiar-2-4.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/01-copiar-2-4.png	(from https://ftplay.top/renovacao)
14:09:33	85393/85393	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:01%20GMT	https://ftplay.top/wp-content/uploads/2024/01/02-copiar-8.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/02-copiar-8.png	(from https://ftplay.top/renovacao)
14:09:34	94236/94236	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:56%20GMT	https://ftplay.top/wp-content/uploads/2024/01/01-copiar-2-5.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/01-copiar-2-5.png	(from https://ftplay.top/renovacao)
14:09:34	85393/85393	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:13:01%20GMT	https://ftplay.top/wp-content/uploads/2024/01/02-copiar-9.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/02-copiar-9.png	(from https://ftplay.top/renovacao)
14:09:34	94236/94236	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:57%20GMT	https://ftplay.top/wp-content/uploads/2024/01/01-copiar-2-6.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/01-copiar-2-6.png	(from https://ftplay.top/renovacao)
14:09:35	85393/85393	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Oct%202024%2020:12:58%20GMT	https://ftplay.top/wp-content/uploads/2024/01/02-copiar-10.png	C:/Meus%20Sites/DMCA/ftplay.top/wp-content/uploads/2024/01/02-copiar-10.png	(from https://ftplay.top/renovacao)
14:09:35	44790/44790	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Mar%202025%2017:09:36%20GMT	https://ftplay.top/renovacao/t.src	C:/Meus%20Sites/DMCA/ftplay.top/renovacao/t.src	(from https://ftplay.top/renovacao/)
